polygon_id;point_code_vervang;grts_ranking;rank_rel_polygon;rank_rel_buffer;x;y
419616_v2020;2371154_1;34418258;54;8;237597,59;187278,11
419616_v2020;2371154_1;35925586;58;9;237533,59;187246,11
419616_v2020;2371154_1;38022738;62;10;237533,59;187182,11
419616_v2020;2371154_1;47001170;80;11;237597,59;187310,11
419616_v2020;2371154_1;49098322;83;12;237597,59;187214,11
419616_v2020;2371154_1;50605650;87;13;237501,59;187182,11
419616_v2020;2371154_1;51195474;92;14;237629,59;187278,11
419616_v2020;2371154_1;52702802;95;15;237565,59;187246,11
419616_v2020;2371154_1;54799954;99;16;237565,59;187182,11
419616_v2020;2371154_1;56897106;105;17;237565,59;187310,11
419616_v2020;2371154_1;65875538;122;18;237597,59;187182,11
419616_v2020;2633298_1;3698258;1;1;237373,59;186766,11
419616_v2020;2633298_1;6827602;6;2;237341,59;186894,11
419616_v2020;2633298_1;8924754;9;3;237469,59;186926,11
419616_v2020;2633298_1;11021906;12;4;237437,59;186958,11
419616_v2020;2633298_1;12086866;14;5;237437,59;186798,11
419616_v2020;2633298_1;15216210;20;6;237373,59;186958,11
419616_v2020;2633298_1;16281170;23;7;237373,59;186830,11
419616_v2020;2633298_1;19410514;30;8;237437,59;186894,11
419616_v2020;2633298_1;20475474;31;9;237341,59;186766,11
419616_v2020;2633298_1;23604818;35;10;237341,59;186862,11
419616_v2020;2633298_1;24669778;36;11;237405,59;186766,11
419616_v2020;2633298_1;25701970;39;12;237469,59;186958,11
419616_v2020;2633298_1;27799122;42;13;237405,59;186958,11
419616_v2020;2633298_1;28864082;44;14;237437,59;186830,11
419616_v2020;2633298_1;31993426;51;15;237373,59;186926,11
419616_v2020;2633298_1;33058386;52;16;237341,59;186798,11
419616_v2020;2633298_1;34090578;53;17;237469,59;186862,11
419616_v2020;2633298_1;36187730;61;18;237405,59;186862,11
419616_v2020;2633298_1;40382034;67;19;237373,59;186894,11
419616_v2020;2633298_1;41446994;69;20;237437,59;186766,11
419616_v2020;2633298_1;42479186;72;21;237501,59;186926,11
419616_v2020;2633298_1;44576338;75;22;237437,59;186926,11
419616_v2020;2633298_1;45641298;77;23;237405,59;186830,11
419616_v2020;2633298_1;49835602;86;24;237341,59;186830,11
419616_v2020;2633298_1;50867794;91;25;237469,59;186894,11
419616_v2020;2633298_1;52964946;98;26;237405,59;186894,11
419616_v2020;2633298_1;57159250;108;27;237373,59;186862,11
419616_v2020;2633298_1;59256402;113;28;237501,59;186958,11
419616_v2020;2633298_1;61353554;116;29;237405,59;186926,11
419616_v2020;2633298_1;62418514;118;30;237405,59;186798,11
419616_v2020;2633298_1;66612818;125;31;237373,59;186798,11
419616_v2020;274002_1;4468306;2;1;237533,59;187214,11
419616_v2020;274002_1;8662610;7;2;237501,59;187118,11
419616_v2020;274002_1;12856914;15;3;237565,59;187118,11
419616_v2020;274002_1;19148370;27;4;237565,59;187278,11
419616_v2020;274002_1;21245522;32;5;237565,59;187214,11
419616_v2020;274002_1;25439826;37;6;237469,59;187150,11
419616_v2020;274002_1;29634130;45;7;237533,59;187150,11
419616_v2020;274002_1;34418258;54;8;237597,59;187278,11
419616_v2020;274002_1;35925586;58;9;237533,59;187246,11
419616_v2020;274002_1;38022738;62;10;237533,59;187182,11
419616_v2020;274002_1;42217042;70;11;237469,59;187118,11
419616_v2020;274002_1;46411346;78;12;237533,59;187118,11
419616_v2020;274002_1;47001170;80;13;237597,59;187310,11
419616_v2020;274002_1;49098322;83;14;237597,59;187214,11
419616_v2020;274002_1;50605650;87;15;237501,59;187182,11
419616_v2020;274002_1;52702802;95;16;237565,59;187246,11
419616_v2020;274002_1;54799954;99;17;237565,59;187182,11
419616_v2020;274002_1;56897106;105;18;237565,59;187310,11
419616_v2020;274002_1;58994258;110;19;237501,59;187150,11
419616_v2020;274002_1;63188562;119;20;237565,59;187150,11
419616_v2020;274002_1;65875538;122;21;237597,59;187182,11
419616_v2020;863826_1;4468306;2;1;237533,59;187214,11
419616_v2020;863826_1;5058130;5;2;237661,59;187246,11
419616_v2020;863826_1;9252434;10;3;237661,59;187310,11
419616_v2020;863826_1;13446738;17;4;237629,59;187342,11
419616_v2020;863826_1;15543890;21;5;237629,59;187214,11
419616_v2020;863826_1;17641042;24;6;237629,59;187246,11
419616_v2020;863826_1;19148370;27;7;237565,59;187278,11
419616_v2020;863826_1;21245522;32;8;237565,59;187214,11
419616_v2020;863826_1;26029650;40;9;237693,59;187310,11
419616_v2020;863826_1;29634130;45;10;237533,59;187150,11
419616_v2020;863826_1;30223954;48;11;237629,59;187310,11
419616_v2020;863826_1;34418258;54;12;237597,59;187278,11
419616_v2020;863826_1;35925586;58;13;237533,59;187246,11
419616_v2020;863826_1;38022738;62;14;237533,59;187182,11
419616_v2020;863826_1;42806866;73;15;237661,59;187342,11
419616_v2020;863826_1;47001170;80;16;237597,59;187310,11
419616_v2020;863826_1;49098322;83;17;237597,59;187214,11
419616_v2020;863826_1;50605650;87;18;237501,59;187182,11
419616_v2020;863826_1;51195474;92;19;237629,59;187278,11
419616_v2020;863826_1;52702802;95;20;237565,59;187246,11
419616_v2020;863826_1;54799954;99;21;237565,59;187182,11
419616_v2020;863826_1;55389778;103;22;237661,59;187278,11
419616_v2020;863826_1;56897106;105;23;237565,59;187310,11
419616_v2020;863826_1;58994258;110;24;237501,59;187150,11
419616_v2020;863826_1;59584082;114;25;237693,59;187342,11
419616_v2020;863826_1;63188562;119;26;237565,59;187150,11
419616_v2020;863826_1;65875538;122;27;237597,59;187182,11
419692_v2020;2343922_1;10732530;1;1;238685,59;183566,11
419692_v2020;2343922_1;14926834;2;2;238621,59;183598,11
419692_v2020;2343922_1;19121138;3;3;238717,59;183598,11
419692_v2020;2343922_1;23315442;4;4;238653,59;183566,11
419692_v2020;2343922_1;27509746;5;5;238685,59;183534,11
419692_v2020;2343922_1;31704050;6;6;238653,59;183598,11
419692_v2020;2343922_1;35898354;7;7;238685,59;183630,11
419692_v2020;2343922_1;50578418;8;8;238749,59;183630,11
419692_v2020;2343922_1;51626994;9;9;238717,59;183662,11
419692_v2020;2343922_1;52675570;10;10;238685,59;183598,11
419692_v2020;2343922_1;61064178;11;11;238717,59;183566,11
419716_v2020;238578_1;7578610;1;;238397,59;183886,11
419716_v2020;238578_1;8627186;2;1;238557,59;184014,11
419716_v2020;238578_1;21210098;3;2;238525,59;183982,11
419716_v2020;238578_1;22651890;4;;238685,59;184078,11
419716_v2020;238578_1;23438322;5;;238653,59;184014,11
419716_v2020;238578_1;25404402;6;3;238589,59;184014,11
419716_v2020;238578_1;35234802;7;;238653,59;184046,11
419716_v2020;238578_1;40215538;8;4;238621,59;184014,11
419716_v2020;238578_1;42181618;9;5;238557,59;183982,11
419716_v2020;238578_1;50570226;10;6;238493,59;183950,11
419716_v2020;238578_1;56206322;11;;238685,59;184046,11
419716_v2020;238578_1;58958834;12;7;238589,59;183982,11
419723_v2020;2204658_1;35759090;1;1;239069,59;183950,11
419723_v2020;2204658_1;39953394;2;2;239069,59;183982,11
419723_v2020;2204658_1;44147698;3;3;239037,59;183918,11
419723_v2020;2204658_1;52536306;4;4;239101,59;183950,11
419847_v2020;425302_1;490838;1;1;180253,59;185966,11
419847_v2020;425302_1;17268054;2;2;180253,59;185998,11
419847_v2020;425302_1;33979734;3;3;180221,59;186030,11
419847_v2020;425302_1;46562646;4;4;180221,59;185966,11
419847_v2020;425302_1;63339862;5;5;180221,59;185998,11
421215_v2020;62390_1;3208118;1;1;217949,59;198478,11
421215_v2020;62390_1;6878134;2;;217853,59;198382,11
421215_v2020;62390_1;11072438;3;;217789,59;198382,11
421215_v2020;62390_1;15791030;4;2;217917,59;198446,11
421215_v2020;62390_1;16839606;5;3;217949,59;198510,11
421215_v2020;62390_1;23655350;6;;217853,59;198414,11
421215_v2020;62390_1;40432566;7;;217821,59;198382,11
421215_v2020;62390_1;44626870;8;;217757,59;198382,11
421215_v2020;62390_1;45151158;9;4;217885,59;198414,11
421215_v2020;62390_1;49345462;10;5;217885,59;198446,11
421215_v2020;62390_1;57209782;11;;217821,59;198414,11
421215_v2020;62390_1;61404086;12;;217789,59;198414,11
421215_v2020;62390_1;65598390;13;;217853,59;198446,11
421215_v2020;62390_1;66122678;14;6;217917,59;198478,11
421225_v2020;243922_1;2341074;1;1;219261,59;198414,11
421225_v2020;243922_1;8632530;2;2;219293,59;198382,11
421225_v2020;243922_1;17021138;3;3;219325,59;198446,11
421225_v2020;243922_1;20166866;4;4;219325,59;198510,11
421225_v2020;243922_1;25409746;5;5;219325,59;198414,11
421225_v2020;243922_1;31701202;6;6;219229,59;198446,11
421225_v2020;243922_1;32749778;7;7;219357,59;198510,11
421225_v2020;243922_1;33798354;8;8;219293,59;198478,11
421225_v2020;243922_1;35895506;9;9;219229,59;198414,11
421225_v2020;243922_1;42186962;10;10;219325,59;198382,11
421225_v2020;243922_1;48478418;11;11;219261,59;198446,11
421225_v2020;243922_1;50575570;12;12;219325,59;198478,11
421225_v2020;243922_1;58964178;13;13;219293,59;198414,11
421225_v2020;243922_1;65255634;14;14;219261,59;198478,11
421301_v2020;1365202_1;4908242;1;;220701,59;197166,11
421301_v2020;1365202_1;23123154;2;1;220637,59;197294,11
421301_v2020;1365202_1;39900370;3;2;220637,59;197326,11
421301_v2020;1365202_1;60085458;4;3;220605,59;197422,11
422744_v2020;280854_1;29640982;1;1;164349,59;187406,11
423587_v2020;30290_1;2389586;1;1;240541,59;187150,11
423587_v2020;30290_1;4224594;2;2;240605,59;187054,11
423587_v2020;30290_1;6583890;3;3;240605,59;187118,11
423587_v2020;30290_1;8681042;4;4;240445,59;187150,11
423587_v2020;30290_1;12613202;5;5;240573,59;187022,11
423587_v2020;30290_1;12875346;6;6;240477,59;187118,11
423587_v2020;30290_1;16807506;7;7;240573,59;187054,11
423587_v2020;30290_1;19166802;8;8;240573,59;187118,11
423587_v2020;30290_1;22050386;9;9;240509,59;187086,11
423587_v2020;30290_1;29652562;10;10;240509,59;187118,11
423587_v2020;30290_1;33584722;11;11;240541,59;187086,11
423587_v2020;30290_1;46429778;12;12;240477,59;187150,11
423587_v2020;30290_1;50361938;13;13;240573,59;187086,11
423587_v2020;30290_1;52721234;14;14;240541,59;187118,11
423587_v2020;30290_1;54556242;15;15;240605,59;187086,11
423587_v2020;30290_1;59012690;16;16;240445,59;187118,11
423587_v2020;30290_1;63206994;17;17;240509,59;187150,11
424673_v2018;301846_1;25467670;1;1;160861,59;188942,11
430420_v2018;951006_1;7242462;1;1;154461,59;233486,11
430420_v2018;951006_1;11436766;2;2;154429,59;233454,11
430420_v2018;951006_1;11764446;3;3;154461,59;233422,11
430420_v2018;951006_1;15958750;4;4;154429,59;233390,11
430420_v2018;951006_1;17728222;5;5;154557,59;233486,11
430420_v2018;951006_1;19825374;6;6;154461,59;233518,11
430420_v2018;951006_1;24019678;7;7;154493,59;233454,11
430420_v2018;951006_1;34505438;8;8;154557,59;233454,11
430420_v2018;951006_1;40796894;9;9;154461,59;233454,11
430420_v2018;951006_1;44991198;10;10;154429,59;233486,11
430420_v2018;951006_1;45318878;11;11;154493,59;233422,11
430420_v2018;951006_1;49513182;12;12;154429,59;233422,11
430420_v2018;951006_1;51282654;13;13;154525,59;233454,11
430420_v2018;951006_1;62096094;14;14;154461,59;233390,11
431950_v2018;296129_1;4228289;2;1;86781,59;205166,11
431950_v2018;296129_1;8422593;6;2;86781,59;205262,11
431950_v2018;296129_1;11830465;9;3;86813,59;205134,11
431950_v2018;296129_1;12879041;11;4;86813,59;205166,11
431950_v2018;296129_1;17073345;13;5;86813,59;205230,11
431950_v2018;296129_1;17859777;15;6;86749,59;205134,11
431950_v2018;296129_1;21005505;17;7;86749,59;205198,11
431950_v2018;296129_1;25199809;21;8;86781,59;205230,11
431950_v2018;296129_1;29656257;24;9;86845,59;205166,11
431950_v2018;296129_1;37782721;29;10;86781,59;205198,11
431950_v2018;296129_1;41977025;33;11;86749,59;205230,11
431950_v2018;296129_1;46433473;36;12;86845,59;205198,11
431950_v2018;296129_1;51414209;38;13;86781,59;205134,11
431950_v2018;296129_1;54559937;41;14;86749,59;205166,11
431950_v2018;296129_1;58754241;45;15;86749,59;205262,11
431950_v2018;296129_1;63210689;49;16;86813,59;205198,11
431950_v2018;33985_1;1082561;1;1;86781,59;205102,11
431950_v2018;33985_1;4228289;2;2;86781,59;205166,11
431950_v2018;33985_1;5276865;4;3;86717,59;205134,11
431950_v2018;33985_1;6325441;5;4;86653,59;205102,11
431950_v2018;33985_1;8422593;6;5;86781,59;205262,11
431950_v2018;33985_1;9471169;8;6;86781,59;205070,11
431950_v2018;33985_1;11830465;9;7;86813,59;205134,11
431950_v2018;33985_1;12879041;11;8;86813,59;205166,11
431950_v2018;33985_1;17073345;13;9;86813,59;205230,11
431950_v2018;33985_1;17859777;15;10;86749,59;205134,11
431950_v2018;33985_1;21005505;17;11;86749,59;205198,11
431950_v2018;33985_1;22054081;19;12;86685,59;205102,11
431950_v2018;33985_1;23102657;20;13;86621,59;205134,11
431950_v2018;33985_1;25199809;21;14;86781,59;205230,11
431950_v2018;33985_1;27296961;23;15;86621,59;205070,11
431950_v2018;33985_1;30442689;25;16;86717,59;205070,11
431950_v2018;33985_1;32539841;26;17;86621,59;205166,11
431950_v2018;33985_1;33588417;27;18;86685,59;205166,11
431950_v2018;33985_1;34636993;28;19;86749,59;205102,11
431950_v2018;33985_1;37782721;29;20;86781,59;205198,11
431950_v2018;33985_1;38831297;31;21;86685,59;205134,11
431950_v2018;33985_1;39879873;32;22;86621,59;205102,11
431950_v2018;33985_1;41977025;33;23;86749,59;205230,11
431950_v2018;33985_1;45384897;35;24;86813,59;205102,11
431950_v2018;33985_1;49317057;37;25;86653,59;205166,11
431950_v2018;33985_1;51414209;38;26;86781,59;205134,11
431950_v2018;33985_1;53773505;40;27;86813,59;205070,11
431950_v2018;33985_1;54559937;41;28;86749,59;205166,11
431950_v2018;33985_1;55608513;43;29;86717,59;205102,11
431950_v2018;33985_1;56657089;44;30;86653,59;205134,11
431950_v2018;33985_1;58754241;45;31;86749,59;205262,11
431950_v2018;33985_1;59802817;47;32;86749,59;205070,11
431950_v2018;33985_1;60851393;48;33;86653,59;205070,11
431950_v2018;33985_1;63210689;49;34;86813,59;205198,11
436632_v2018;815838_1;5010142;1;1;154269,59;232494,11
436632_v2018;815838_1;9204446;2;2;154333,59;232526,11
436632_v2018;815838_1;13398750;3;3;154333,59;232430,11
436632_v2018;815838_1;16806622;4;4;154397,59;232494,11
436632_v2018;815838_1;17593054;5;5;154301,59;232462,11
436632_v2018;815838_1;21787358;6;6;154301,59;232526,11
436632_v2018;815838_1;25981662;7;7;154333,59;232494,11
436632_v2018;815838_1;30175966;8;8;154333,59;232462,11
436632_v2018;815838_1;42758878;9;9;154365,59;232526,11
436632_v2018;815838_1;46166750;10;10;154397,59;232462,11
436632_v2018;815838_1;46953182;11;11;154365,59;232462,11
436632_v2018;815838_1;51147486;12;12;154269,59;232430,11
436632_v2018;815838_1;55341790;13;13;154301,59;232494,11
436632_v2018;815838_1;59536094;14;14;154365,59;232494,11
436632_v2018;815838_1;62943966;15;15;154397,59;232430,11
436632_v2018;815838_1;63730398;16;16;154365,59;232430,11
436632_v2018;815838_1;66024158;17;17;154301,59;232398,11
437242_v2018;225246_1;3833822;3;1;159261,59;225454,11
437242_v2018;225246_1;4419550;4;2;159197,59;225550,11
437242_v2018;225246_1;5730270;6;3;159229,59;225486,11
437242_v2018;225246_1;7241694;7;4;159261,59;225646,11
437242_v2018;225246_1;8613854;10;5;159197,59;225614,11
437242_v2018;225246_1;11759582;16;6;159165,59;225646,11
437242_v2018;225246_1;12808158;17;7;159165,59;225582,11
437242_v2018;225246_1;18776030;27;8;159261,59;225614,11
437242_v2018;225246_1;21196766;29;9;159229,59;225550,11
437242_v2018;225246_1;22507486;32;10;159229,59;225454,11
437242_v2018;225246_1;22970334;33;11;159261,59;225518,11
437242_v2018;225246_1;25391070;36;12;159229,59;225582,11
437242_v2018;225246_1;35553246;49;13;159261,59;225582,11
437242_v2018;225246_1;37973982;53;14;159229,59;225518,11
437242_v2018;225246_1;39284702;56;15;159197,59;225486,11
437242_v2018;225246_1;41119710;57;16;159197,59;225646,11
437242_v2018;225246_1;42168286;60;17;159197,59;225582,11
437242_v2018;225246_1;54165470;76;18;159261,59;225486,11
437242_v2018;225246_1;54751198;77;19;159197,59;225518,11
437242_v2018;225246_1;56524766;80;20;159261,59;225550,11
437242_v2018;225246_1;57896926;81;21;159229,59;225646,11
437242_v2018;225246_1;58945502;84;22;159229,59;225614,11
437242_v2018;225246_1;63139806;89;23;159165,59;225614,11
437242_v2018;688094_1;8028126;8;1;159261,59;225422,11
437242_v2018;688094_1;9076702;11;2;159357,59;225358,11
437242_v2018;688094_1;9924574;13;3;159229,59;225390,11
437242_v2018;688094_1;11042782;15;4;159357,59;225230,11
437242_v2018;688094_1;13271006;18;5;159357,59;225294,11
437242_v2018;688094_1;16416734;23;6;159357,59;225390,11
437242_v2018;688094_1;17465310;25;7;159293,59;225358,11
437242_v2018;688094_1;21659614;30;8;159261,59;225294,11
437242_v2018;688094_1;24805342;34;9;159293,59;225422,11
437242_v2018;688094_1;25853918;37;10;159357,59;225326,11
437242_v2018;688094_1;30048222;40;11;159325,59;225294,11
437242_v2018;688094_1;33193950;44;12;159357,59;225422,11
437242_v2018;688094_1;34242526;46;13;159261,59;225358,11
437242_v2018;688094_1;38436830;54;14;159293,59;225294,11
437242_v2018;688094_1;41582558;58;15;159293,59;225390,11
437242_v2018;688094_1;42631134;61;16;159325,59;225358,11
437242_v2018;688094_1;43479006;63;17;159229,59;225422,11
437242_v2018;688094_1;44597214;64;18;159325,59;225230,11
437242_v2018;688094_1;46825438;65;19;159325,59;225262,11
437242_v2018;688094_1;49971166;70;20;159325,59;225390,11
437242_v2018;688094_1;51019742;72;21;159293,59;225326,11
437242_v2018;688094_1;55214046;78;22;159293,59;225262,11
437242_v2018;688094_1;58359774;82;23;159261,59;225390,11
437242_v2018;688094_1;59408350;85;24;159325,59;225326,11
437242_v2018;688094_1;63602654;90;25;159357,59;225262,11
437242_v2018;688094_1;65568734;94;26;159293,59;225230,11
437242_v2018;688094_1;66748382;95;27;159325,59;225422,11
437242_v2018;950238_1;2523102;1;1;159549,59;225550,11
437242_v2018;950238_1;3047390;2;2;159357,59;225678,11
437242_v2018;950238_1;5144542;5;3;159485,59;225550,11
437242_v2018;950238_1;8290270;9;4;159485,59;225678,11
437242_v2018;950238_1;9338846;12;5;159421,59;225518,11
437242_v2018;950238_1;10387422;14;6;159357,59;225518,11
437242_v2018;950238_1;13533150;19;7;159421,59;225582,11
437242_v2018;950238_1;14057438;20;8;159549,59;225678,11
437242_v2018;950238_1;14581726;21;9;159357,59;225582,11
437242_v2018;950238_1;15106014;22;10;159517,59;225614,11
437242_v2018;950238_1;16678878;24;11;159389,59;225646,11
437242_v2018;950238_1;17727454;26;12;159485,59;225614,11
437242_v2018;950238_1;19300318;28;13;159517,59;225550,11
437242_v2018;950238_1;21921758;31;14;159485,59;225518,11
437242_v2018;950238_1;25067486;35;15;159485,59;225646,11
437242_v2018;950238_1;26116062;38;16;159389,59;225518,11
437242_v2018;950238_1;28213214;39;17;159357,59;225710,11
437242_v2018;950238_1;30310366;41;18;159389,59;225582,11
437242_v2018;950238_1;30834654;42;19;159517,59;225646,11
437242_v2018;950238_1;31883230;43;20;159517,59;225582,11
437242_v2018;950238_1;33456094;45;21;159421,59;225678,11
437242_v2018;950238_1;34504670;47;22;159453,59;225582,11
437242_v2018;950238_1;35028958;48;23;159517,59;225710,11
437242_v2018;950238_1;36077534;50;24;159549,59;225518,11
437242_v2018;950238_1;36601822;51;25;159357,59;225646,11
437242_v2018;950238_1;37650398;52;26;159389,59;225710,11
437242_v2018;950238_1;38698974;55;27;159453,59;225550,11
437242_v2018;950238_1;41844702;59;28;159453,59;225678,11
437242_v2018;950238_1;42893278;62;29;159421,59;225550,11
437242_v2018;950238_1;47087582;66;30;159389,59;225614,11
437242_v2018;950238_1;47611870;67;31;159549,59;225646,11
437242_v2018;950238_1;48136158;68;32;159357,59;225614,11
437242_v2018;950238_1;48660446;69;33;159549,59;225614,11
437242_v2018;950238_1;50233310;71;34;159389,59;225678,11
437242_v2018;950238_1;51281886;73;35;159485,59;225582,11
437242_v2018;950238_1;51806174;74;36;159549,59;225710,11
437242_v2018;950238_1;52854750;75;37;159517,59;225518,11
437242_v2018;950238_1;55476190;79;38;159453,59;225518,11
437242_v2018;950238_1;58621918;83;39;159453,59;225646,11
437242_v2018;950238_1;59670494;86;40;159389,59;225550,11
437242_v2018;950238_1;60719070;87;41;159357,59;225550,11
437242_v2018;950238_1;62816222;88;42;159485,59;225710,11
437242_v2018;950238_1;63864798;91;43;159421,59;225614,11
437242_v2018;950238_1;64389086;92;44;159517,59;225678,11
437242_v2018;950238_1;65437662;93;45;159549,59;225582,11
437242_v2018;950238_1;67010526;96;46;159421,59;225646,11
439939_v2018;425494_1;24804886;1;1;154205,59;194222,11
439939_v2018;425494_1;29785622;2;2;154205,59;194350,11
439939_v2018;425494_1;33979926;3;3;154205,59;194286,11
439939_v2018;425494_1;41582102;4;4;154205,59;194254,11
439939_v2018;425494_1;56000022;5;5;154205,59;194414,11
439939_v2018;425494_1;63340054;6;6;154205,59;194382,11
439939_v2018;425494_1;66747926;7;7;154173,59;194222,11
447529_v2018;832222_1;2142942;1;;154589,59;231854,11
447529_v2018;832222_1;3191518;2;;154525,59;231758,11
447529_v2018;832222_1;4682462;3;;154589,59;231982,11
447529_v2018;832222_1;8483550;4;;154653,59;232014,11
447529_v2018;832222_1;8876766;5;;154557,59;231918,11
447529_v2018;832222_1;9482974;6;1;154493,59;231662,11
447529_v2018;832222_1;10531550;7;;154557,59;231886,11
447529_v2018;832222_1;11629278;8;;154717,59;232110,11
447529_v2018;832222_1;16872158;9;;154653,59;231950,11
447529_v2018;832222_1;17265374;10;;154557,59;232014,11
447529_v2018;832222_1;18920158;11;;154589,59;231886,11
447529_v2018;832222_1;20017886;12;;154717,59;232046,11
447529_v2018;832222_1;23114462;13;;154589,59;231822,11
447529_v2018;832222_1;28799710;14;;154557,59;232046,11
447529_v2018;832222_1;29455070;15;;154717,59;231950,11
447529_v2018;832222_1;29848286;16;;154589,59;231950,11
447529_v2018;832222_1;31503070;17;;154557,59;231822,11
447529_v2018;832222_1;33649374;18;;154685,59;231950,11
447529_v2018;832222_1;34042590;19;;154525,59;232014,11
447529_v2018;832222_1;35697374;20;;154621,59;231886,11
447529_v2018;832222_1;36745950;21;2;154525,59;231726,11
447529_v2018;832222_1;36795102;22;;154717,59;232078,11
447529_v2018;832222_1;38236894;23;;154621,59;231982,11
447529_v2018;832222_1;39432926;24;;154653,59;231886,11
447529_v2018;832222_1;41382622;25;;154589,59;232110,11
447529_v2018;832222_1;44085982;26;;154557,59;231854,11
447529_v2018;832222_1;46625502;27;;154621,59;231918,11
447529_v2018;832222_1;48280286;28;;154525,59;231790,11
447529_v2018;832222_1;49328862;29;3;154525,59;231662,11
447529_v2018;832222_1;50819806;30;;154557,59;231982,11
447529_v2018;832222_1;52474590;31;;154621,59;231854,11
447529_v2018;832222_1;55014110;32;;154621,59;232014,11
447529_v2018;832222_1;56210142;33;;154685,59;231886,11
447529_v2018;832222_1;56668894;34;;154621,59;231822,11
447529_v2018;832222_1;58815198;35;;154685,59;232014,11
447529_v2018;832222_1;59208414;36;;154557,59;231950,11
447529_v2018;832222_1;63402718;37;;154589,59;231918,11
447529_v2018;832222_1;65057502;38;;154525,59;231822,11
447529_v2018;832222_1;66106078;39;4;154525,59;231694,11
447532_v2018;291550_1;3637982;1;1;154493,59;232974,11
447532_v2018;291550_1;4485854;2;2;154429,59;232814,11
447532_v2018;291550_1;8680158;3;3;154461,59;232814,11
447532_v2018;291550_1;20415198;4;4;154493,59;232942,11
447532_v2018;291550_1;34108126;5;;154301,59;232782,11
447532_v2018;291550_1;49574622;6;;154397,59;232782,11
447532_v2018;291550_1;50623198;7;5;154493,59;232878,11
447532_v2018;291550_1;59011806;8;6;154461,59;232846,11
447532_v2018;291550_1;59273950;9;;154333,59;232782,11
447532_v2018;291550_1;66351838;10;;154429,59;232782,11
448049_v2018;39762_1;4234066;1;1;237021,59;195278,11
448049_v2018;39762_1;4434770;2;2;237085,59;195246,11
448049_v2018;39762_1;6331218;3;3;236925,59;195182,11
448049_v2018;39762_1;8428370;4;4;236989,59;195182,11
448049_v2018;39762_1;12622674;5;5;236989,59;195278,11
448049_v2018;39762_1;12823378;6;6;237117,59;195214,11
448049_v2018;39762_1;14719826;7;7;236925,59;195278,11
448049_v2018;39762_1;16816978;8;8;237053,59;195182,11
448049_v2018;39762_1;21011282;9;9;237021,59;195246,11
448049_v2018;39762_1;23108434;10;10;236925,59;195214,11
448049_v2018;39762_1;25205586;11;11;236957,59;195182,11
448049_v2018;39762_1;29399890;12;12;236957,59;195246,11
448049_v2018;39762_1;29600594;13;13;237085,59;195182,11
448049_v2018;39762_1;31497042;14;14;236925,59;195246,11
448049_v2018;39762_1;33594194;15;15;237021,59;195214,11
448049_v2018;39762_1;34642770;16;16;237053,59;195150,11
448049_v2018;39762_1;37788498;17;17;237053,59;195246,11
448049_v2018;39762_1;41982802;18;18;236957,59;195214,11
448049_v2018;39762_1;46177106;19;19;236989,59;195246,11
448049_v2018;39762_1;50371410;20;20;237053,59;195214,11
448049_v2018;39762_1;51419986;21;21;237021,59;195150,11
448049_v2018;39762_1;54565714;22;22;237053,59;195278,11
448049_v2018;39762_1;58760018;23;23;236989,59;195214,11
448049_v2018;39762_1;62954322;24;24;236957,59;195278,11
448049_v2018;39762_1;63155026;25;25;237085,59;195214,11
448317_v2018;373470_1;4567774;1;1;154685,59;231502,11
448317_v2018;373470_1;8172254;2;2;154621,59;231438,11
448317_v2018;373470_1;8762078;3;3;154685,59;231406,11
448317_v2018;373470_1;9351902;4;4;154717,59;231310,11
448317_v2018;373470_1;12956382;5;5;154717,59;231470,11
448317_v2018;373470_1;13546206;6;6;154717,59;231342,11
448317_v2018;373470_1;17150686;7;7;154717,59;231438,11
448317_v2018;373470_1;17740510;8;8;154653,59;231342,11
448317_v2018;373470_1;21344990;9;9;154653,59;231470,11
448317_v2018;373470_1;21934814;10;10;154653,59;231310,11
448317_v2018;373470_1;25539294;11;11;154653,59;231438,11
448317_v2018;373470_1;26129118;12;12;154749,59;231310,11
448317_v2018;373470_1;29733598;13;13;154749,59;231502,11
448317_v2018;373470_1;30323422;14;14;154717,59;231374,11
448317_v2018;373470_1;30913246;15;15;154621,59;231374,11
448317_v2018;373470_1;33927902;16;16;154749,59;231406,11
448317_v2018;373470_1;34517726;17;17;154653,59;231374,11
448317_v2018;373470_1;38122206;18;18;154685,59;231470,11
448317_v2018;373470_1;42316510;19;19;154685,59;231438,11
448317_v2018;373470_1;46510814;20;20;154749,59;231470,11
448317_v2018;373470_1;47100638;21;21;154749,59;231374,11
448317_v2018;373470_1;50705118;22;22;154749,59;231438,11
448317_v2018;373470_1;51294942;23;23;154685,59;231342,11
448317_v2018;373470_1;52343518;24;24;154781,59;231374,11
448317_v2018;373470_1;55489246;25;25;154685,59;231310,11
448317_v2018;373470_1;58503902;26;26;154621,59;231406,11
448317_v2018;373470_1;59093726;27;27;154653,59;231406,11
448317_v2018;373470_1;63288030;28;28;154717,59;231502,11
448317_v2018;373470_1;63877854;29;29;154749,59;231342,11
471378_v2018;370386_1;2991826;1;1;224573,59;188078,11
471378_v2018;370386_1;4564690;2;2;224637,59;188206,11
471378_v2018;370386_1;7186130;3;3;224637,59;188078,11
471378_v2018;370386_1;9021138;4;4;224509,59;188078,11
