polygon_id;point_code_vervang;grts_ranking;rank_rel_polygon;rank_rel_buffer;x;y
437242_v2018;950238_1;48136158;68;32;159357,59;225614,11
437242_v2018;950238_1;48660446;69;33;159549,59;225614,11
437242_v2018;950238_1;50233310;71;34;159389,59;225678,11
437242_v2018;950238_1;51281886;73;35;159485,59;225582,11
437242_v2018;950238_1;51806174;74;36;159549,59;225710,11
437242_v2018;950238_1;52854750;75;37;159517,59;225518,11
437242_v2018;950238_1;55476190;79;38;159453,59;225518,11
437242_v2018;950238_1;58621918;83;39;159453,59;225646,11
437242_v2018;950238_1;59670494;86;40;159389,59;225550,11
437242_v2018;950238_1;60719070;87;41;159357,59;225550,11
437242_v2018;950238_1;62816222;88;42;159485,59;225710,11
437242_v2018;950238_1;63864798;91;43;159421,59;225614,11
437242_v2018;950238_1;64389086;92;44;159517,59;225678,11
437242_v2018;950238_1;65437662;93;45;159549,59;225582,11
437242_v2018;950238_1;67010526;96;46;159421,59;225646,11
438790_v2018;1629877_1;18407093;1;1;69309,59;220110,11
438790_v2018;1629877_1;23649973;2;2;69213,59;220078,11
438790_v2018;1629877_1;57204405;3;3;69245,59;220078,11
438790_v2018;1629877_1;61398709;4;4;69213,59;220046,11
443621_v2016;253621_1;4447925;1;1;69693,59;220206,11
443621_v2016;253621_1;8642229;2;2;69757,59;220174,11
443621_v2016;253621_1;17030837;3;3;69725,59;220206,11
443621_v2016;253621_1;33808053;4;4;69757,59;220238,11
443621_v2016;253621_1;42196661;5;5;69725,59;220174,11
443621_v2016;253621_1;50585269;6;6;69757,59;220206,11
444311_v2016;1456905_1;40254217;1;1;107389,59;216622,11
444311_v2016;1456905_1;63585033;2;;107229,59;216622,11
445152_v2016;2875061_1;3661493;1;;69981,59;220366,11
445152_v2016;2875061_1;6020789;2;1;69949,59;220430,11
445152_v2016;2875061_1;6282933;3;2;69885,59;220462,11
445152_v2016;2875061_1;10215093;4;3;69981,59;220494,11
445152_v2016;2875061_1;14409397;5;4;69917,59;220462,11
445152_v2016;2875061_1;35380917;6;;69981,59;220398,11
445152_v2016;2875061_1;39575221;7;;69917,59;220398,11
445152_v2016;2875061_1;43769525;8;5;69981,59;220462,11
445152_v2016;2875061_1;47963829;9;6;69949,59;220494,11
445152_v2016;2875061_1;52158133;10;;70013,59;220398,11
445152_v2016;2875061_1;56352437;11;;69949,59;220398,11
445152_v2016;2875061_1;64741045;12;7;69949,59;220462,11
447094_v2018;941778_1;3038930;1;1;224125,59;190894,11
447094_v2018;941778_1;17718994;2;2;224157,59;190894,11
447094_v2018;941778_1;19816146;3;3;224125,59;190926,11
447094_v2018;941778_1;48963282;4;4;224157,59;190958,11
447474_v2018;2302646_1;5448374;1;1;214077,59;187982,11
447474_v2018;2302646_1;12853942;2;2;214013,59;187918,11
447474_v2018;2302646_1;18031286;3;3;214045,59;187918,11
447474_v2018;2302646_1;21242550;4;4;214013,59;187950,11
447474_v2018;2302646_1;22225590;5;5;214045,59;187950,11
447474_v2018;2302646_1;38019766;6;6;213981,59;187950,11
447474_v2018;2302646_1;39002806;7;7;214077,59;187950,11
447474_v2018;2302646_1;55780022;8;8;214045,59;187982,11
449047_v2018;491486_1;3637214;1;1;160253,59;225422,11
449047_v2018;491486_1;4685790;2;2;160189,59;225294,11
449047_v2018;491486_1;8880094;3;3;160157,59;225358,11
449047_v2018;491486_1;17268702;4;4;160253,59;225358,11
449047_v2018;491486_1;21463006;5;5;160157,59;225262,11
449047_v2018;491486_1;25657310;6;6;160189,59;225326,11
449047_v2018;491486_1;27197406;7;7;160285,59;225358,11
449047_v2018;491486_1;31391710;8;8;160285,59;225294,11
449047_v2018;491486_1;32997342;9;9;160189,59;225390,11
449047_v2018;491486_1;34045918;10;10;160221,59;225358,11
449047_v2018;491486_1;37191646;11;11;160221,59;225390,11
449047_v2018;491486_1;43974622;12;12;160285,59;225326,11
449047_v2018;491486_1;46628830;13;13;160221,59;225294,11
449047_v2018;491486_1;50823134;14;14;160253,59;225326,11
449047_v2018;491486_1;53968862;15;15;160253,59;225390,11
449047_v2018;491486_1;59211742;16;16;160189,59;225358,11
449731_v2016;450229_1;4644533;1;1;70013,59;219790,11
449731_v2016;450229_1;21421749;2;2;69981,59;219790,11
449731_v2016;450229_1;35053237;3;3;69949,59;219726,11
449731_v2016;450229_1;38198965;4;4;69981,59;219758,11
449731_v2016;450229_1;42393269;5;5;69981,59;219822,11
451805_v2016;1707701_1;10096309;1;1;69053,59;221358,11
451805_v2016;1707701_1;18484917;2;2;69085,59;221358,11
451805_v2016;1707701_1;43650741;3;3;69053,59;221390,11
451805_v2016;1707701_1;52039349;4;4;69085,59;221390,11
455713_v2016;122549_1;4316853;1;1;69629,59;220302,11
455713_v2016;122549_1;16899765;2;2;69597,59;220366,11
455713_v2016;122549_1;26468021;3;3;69661,59;220334,11
455713_v2016;122549_1;33676981;4;4;69629,59;220334,11
455713_v2016;122549_1;46259893;5;5;69565,59;220366,11
455713_v2016;122549_1;47439541;6;6;69661,59;220302,11
455713_v2016;122549_1;50454197;7;7;69629,59;220366,11
455713_v2016;122549_1;54648501;8;8;69629,59;220270,11
456696_v2016;732161_1;4926465;1;1;57757,59;210894,11
456696_v2016;732161_1;9120769;2;2;57757,59;210830,11
456696_v2016;732161_1;13315073;3;3;57853,59;210830,11
456696_v2016;732161_1;17509377;4;4;57821,59;210894,11
456696_v2016;732161_1;21703681;5;5;57757,59;210862,11
456696_v2016;732161_1;31140865;6;6;57821,59;210766,11
456696_v2016;732161_1;33680385;7;7;57885,59;210830,11
456696_v2016;732161_1;34286593;8;8;57853,59;210894,11
456696_v2016;732161_1;38480897;9;9;57789,59;210862,11
456696_v2016;732161_1;42068993;10;10;57917,59;210862,11
456696_v2016;732161_1;42675201;11;11;57789,59;210830,11
456696_v2016;732161_1;46869505;12;12;57821,59;210798,11
456696_v2016;732161_1;48966657;13;13;57725,59;210862,11
456696_v2016;732161_1;51063809;14;14;57853,59;210862,11
456696_v2016;732161_1;53160961;15;15;57725,59;210830,11
456696_v2016;732161_1;55258113;16;16;57789,59;210894,11
456696_v2016;732161_1;58846209;17;17;57885,59;210862,11
456696_v2016;732161_1;59452417;18;18;57757,59;210798,11
456696_v2016;732161_1;63646721;19;19;57821,59;210830,11
470286_v2018;176566_1;8565174;1;1;205117,59;189742,11
470286_v2018;176566_1;12759478;2;2;205149,59;189710,11
470286_v2018;176566_1;16953782;3;3;205085,59;189710,11
470286_v2018;176566_1;33730998;4;4;205117,59;189710,11
470286_v2018;176566_1;54702518;5;5;205149,59;189742,11
470286_v2018;176566_1;63091126;6;6;205181,59;189710,11
474113_v2018;673910_1;3819638;1;1;206173,59;217678,11
474113_v2018;673910_1;9062518;2;2;206141,59;217774,11
474113_v2018;673910_1;16402550;3;3;206141,59;217646,11
474113_v2018;673910_1;17451126;4;4;206205,59;217742,11
474113_v2018;673910_1;33179766;5;5;206141,59;217678,11
474113_v2018;673910_1;34228342;6;6;206205,59;217710,11
474113_v2018;673910_1;38422646;7;7;206109,59;217710,11
474113_v2018;673910_1;46811254;8;8;206205,59;217774,11
474113_v2018;673910_1;49956982;9;9;206109,59;217646,11
474113_v2018;673910_1;51005558;10;10;206173,59;217710,11
474113_v2018;673910_1;55199862;11;11;206141,59;217742,11
474113_v2018;673910_1;63588470;12;12;206173,59;217774,11
474113_v2018;673910_1;66734198;13;13;206109,59;217678,11
474249_v2016;2028213_1;6222517;1;1;63581,59;220686,11
474249_v2016;2028213_1;35582645;2;2;63613,59;220718,11
474349_v2018;1926866_1;9266898;1;1;223293,59;188334,11
474349_v2018;1926866_1;51209938;3;2;223293,59;188302,11
474349_v2018;878290_1;9266898;1;1;223293,59;188334,11
474349_v2018;878290_1;51209938;3;2;223293,59;188302,11
474955_v2016;2178497_1;27344321;1;1;76061,59;215502,11
479421_v2018;658869_1;33164725;1;1;61085,59;219534,11
479421_v2018;658869_1;66719157;2;2;61085,59;219502,11
480141_v2018;1301294_1;8117038;1;;194685,59;228782,11
480141_v2018;1301294_1;13622062;2;;194621,59;228462,11
480141_v2018;1301294_1;15457070;3;1;194749,59;228750,11
480141_v2018;1301294_1;21486382;4;;195069,59;228494,11
480141_v2018;1301294_1;21748526;5;2;194813,59;228686,11
480141_v2018;1301294_1;25680686;6;;195037,59;228526,11
480141_v2018;1301294_1;30661422;7;3;194909,59;228622,11
480141_v2018;1301294_1;41671470;8;;194653,59;228814,11
480141_v2018;1301294_1;42982190;9;;194685,59;228526,11
480141_v2018;1301294_1;44817198;10;4;194781,59;228718,11
480141_v2018;1301294_1;47438638;11;5;194941,59;228590,11
480141_v2018;1301294_1;51108654;12;6;194813,59;228622,11
480141_v2018;1301294_1;51370798;13;;194653,59;228494,11
480141_v2018;1301294_1;65592110;14;;194493,59;228558,11
480406_v2018;840662_1;14425814;1;;177565,59;207790,11
480406_v2018;840662_1;17322966;2;;178909,59;207630,11
480406_v2018;840662_1;31511510;3;;178525,59;207694,11
480406_v2018;840662_1;35705814;4;;178493,59;207694,11
480406_v2018;840662_1;50077398;5;;177533,59;207790,11
480406_v2018;840662_1;51172310;6;1;178237,59;207726,11
480406_v2018;840662_1;51762134;7;;177885,59;207758,11
480406_v2018;840662_1;64345046;8;;177853,59;207758,11
480406_v2018;840662_1;65557462;9;;178749,59;207662,11
480406_v2018;840662_1;66854614;10;;177501,59;207790,11
480577_v2018;226262_1;6517718;1;1;179869,59;207502,11
480577_v2018;226262_1;13857750;2;2;179837,59;207502,11
480577_v2018;226262_1;15954902;3;3;179869,59;207438,11
480577_v2018;226262_1;23294934;5;4;179869,59;207470,11
480577_v2018;226262_1;27489238;6;5;179869,59;207534,11
480577_v2018;226262_1;30634966;8;6;179805,59;207470,11
480577_v2018;226262_1;44266454;9;7;179901,59;207534,11
480577_v2018;226262_1;47412182;11;8;179837,59;207470,11
480577_v2018;226262_1;50557910;12;9;179837,59;207438,11
480577_v2018;226262_1;56849366;14;10;179901,59;207502,11
480577_v2018;750550_1;17527766;4;1;179997,59;207438,11
480577_v2018;750550_1;28537814;7;2;179965,59;207406,11
480577_v2018;750550_1;45315030;10;3;179933,59;207406,11
480577_v2018;750550_1;51082198;13;4;179997,59;207406,11
480577_v2018;750550_1;62092246;15;5;179965,59;207438,11
480598_v2018;1102518_1;37802678;1;1;213661,59;187758,11
480598_v2018;1102518_1;56677046;2;2;213661,59;187726,11
495395_v2018;1152670_1;19248798;1;1;179741,59;223886,11
495395_v2018;1152670_1;34707102;2;2;179709,59;223918,11
500336_v2018;65526_1;1638390;1;;187741,59;217454,11
500336_v2018;65526_1;20512758;2;;187741,59;217422,11
500336_v2018;65526_1;39649270;3;1;187677,59;217198,11
508067_v2020;1892289_1;5611457;1;;76221,59;204014,11
508067_v2020;1892289_1;10280897;2;1;76637,59;204014,11
508067_v2020;1892289_1;10854337;3;;76157,59;204014,11
508067_v2020;1892289_1;19980225;4;2;76509,59;204014,11
508067_v2020;1892289_1;21028801;5;;76413,59;204014,11
508067_v2020;1892289_1;25796545;6;;75997,59;204014,11
508067_v2020;1892289_1;27058113;7;3;76669,59;204014,11
508067_v2020;1892289_1;31825857;8;;76093,59;204014,11
508067_v2020;1892289_1;35446721;9;4;76605,59;204014,11
508067_v2020;1892289_1;36757441;10;5;76541,59;204014,11
508067_v2020;1892289_1;37806017;11;;76381,59;204014,11
508067_v2020;1892289_1;40951745;12;;76445,59;204014,11
508067_v2020;1892289_1;44408769;13;;76125,59;204014,11
508067_v2020;1892289_1;45932481;14;;76701,59;204014,11
508067_v2020;1892289_1;46194625;15;;76349,59;204014,11
508067_v2020;1892289_1;47554497;16;;76285,59;204014,11
508067_v2020;1892289_1;48603073;17;;76061,59;204014,11
508067_v2020;1892289_1;50651073;18;;76733,59;203982,11
508067_v2020;1892289_1;55943105;19;;76189,59;204014,11
508067_v2020;1892289_1;57728961;20;6;76477,59;204014,11
508067_v2020;1892289_1;59350977;21;;76029,59;204014,11
508067_v2020;1892289_1;62971841;22;;76317,59;204014,11
508067_v2020;1892289_1;64331713;23;;76253,59;204014,11
510177_v2018;368758_1;39166070;1;1;205437,59;211822,11
512776_v2018;1274549_1;64189109;1;1;64413,59;221358,11
517669_v2020;698433_1;9087041;1;1;74205,59;200718,11
517669_v2020;698433_1;13281345;2;2;74205,59;200750,11
517669_v2020;698433_1;15247425;3;3;74173,59;200654,11
517669_v2020;698433_1;17475649;4;4;74173,59;200686,11
517669_v2020;698433_1;19441729;5;5;74205,59;200622,11
517669_v2020;698433_1;21669953;6;6;74141,59;200750,11
517669_v2020;698433_1;25864257;7;7;74237,59;200718,11
517669_v2020;698433_1;30058561;8;8;74237,59;200750,11
517669_v2020;698433_1;32024641;9;9;74173,59;200622,11
517669_v2020;698433_1;34252865;10;10;74141,59;200686,11
517669_v2020;698433_1;36218945;11;11;74237,59;200654,11
517669_v2020;698433_1;42641473;12;12;74237,59;200686,11
517669_v2020;698433_1;51030081;13;13;74173,59;200718,11
517669_v2020;698433_1;52996161;14;14;74237,59;200622,11
517669_v2020;698433_1;55224385;15;15;74173,59;200750,11
517669_v2020;698433_1;59418689;16;16;74205,59;200686,11
518815_v2018;968918_1;5163222;1;1;176733,59;217006,11
518815_v2018;968918_1;9357526;2;2;176765,59;216974,11
518815_v2018;968918_1;13551830;3;3;176669,59;216974,11
518815_v2018;968918_1;14436566;4;4;176637,59;216974,11
518815_v2018;968918_1;21940438;5;5;176733,59;217038,11
518815_v2018;968918_1;26134742;6;6;176733,59;216974,11
518815_v2018;968918_1;30329046;7;7;176701,59;216942,11
518815_v2018;968918_1;34523350;8;8;176701,59;217006,11
518815_v2018;968918_1;47106262;9;9;176701,59;216974,11
518815_v2018;968918_1;51300566;10;10;176669,59;217006,11
518815_v2018;968918_1;59689174;11;11;176733,59;216942,11
518815_v2018;968918_1;63883478;12;12;176669,59;216942,11
532310_v2018;1612918_1;14195830;1;1;206365,59;212206,11
532310_v2018;1612918_1;18390134;2;2;206429,59;212206,11
532310_v2018;1612918_1;34643062;3;3;206397,59;212174,11
532310_v2018;1612918_1;47750262;4;4;206397,59;212206,11
532312_v2018;302198_1;8428662;1;1;206589,59;212142,11
532312_v2018;302198_1;10787958;2;2;206621,59;212046,11
532312_v2018;302198_1;14720118;3;3;206557,59;212046,11
532312_v2018;302198_1;16817270;4;4;206557,59;212110,11
532312_v2018;302198_1;17079414;5;5;206653,59;212110,11
532312_v2018;302198_1;19176566;6;6;206685,59;212046,11
532312_v2018;302198_1;25205878;7;7;206557,59;212142,11
532312_v2018;302198_1;25468022;8;8;206653,59;212142,11
532312_v2018;302198_1;27565174;9;9;206653,59;212046,11
532312_v2018;302198_1;31497334;10;10;206589,59;212046,11
532312_v2018;302198_1;33594486;11;11;206589,59;212110,11
532312_v2018;302198_1;33856630;12;12;206621,59;212078,11
532312_v2018;302198_1;44080246;13;13;206557,59;211982,11
532312_v2018;302198_1;50371702;14;14;206589,59;212078,11
532312_v2018;302198_1;50633846;15;15;206621,59;212110,11
532312_v2018;302198_1;58760310;16;16;206557,59;212174,11
532312_v2018;302198_1;59022454;17;17;206621,59;212142,11
534283_v2016;1037270_1;3612374;1;1;177661,59;208238,11
534283_v2016;1037270_1;6280150;2;2;177693,59;208238,11
534283_v2016;1037270_1;13049558;3;3;177629,59;208206,11
534283_v2016;1037270_1;23057366;4;4;177725,59;208238,11
534283_v2016;1037270_1;34591702;5;5;177725,59;208206,11
534283_v2016;1037270_1;63381206;6;6;177661,59;208206,11
536713_v2018;743377_1;7362513;1;1;50237,59;184942,11
536713_v2018;743377_1;11556817;2;2;50269,59;184942,11
536713_v2018;743377_1;19617745;3;3;50173,59;184974,11
536713_v2018;743377_1;24139729;4;4;50237,59;184974,11
536713_v2018;743377_1;30431185;5;5;50237,59;184910,11
536713_v2018;743377_1;36394961;6;6;50173,59;184942,11
536713_v2018;743377_1;40916945;7;7;50205,59;184974,11
536713_v2018;743377_1;51075025;8;8;50173,59;184910,11
536713_v2018;743377_1;55597009;9;9;50269,59;184910,11
536713_v2018;743377_1;57694161;10;10;50205,59;184942,11
536713_v2018;743377_1;61888465;11;11;50269,59;184974,11
536713_v2018;743377_1;63985617;12;12;50205,59;184910,11
538098_v2018;1254353_1;35169233;1;;51325,59;185102,11
538098_v2018;1254353_1;38577105;2;;51357,59;185038,11
538098_v2018;1254353_1;41722833;3;;51453,59;184878,11
538098_v2018;1254353_1;64267217;4;;51485,59;184814,11
542152_v2016;1088302_1;13671214;1;1;195357,59;228334,11
542152_v2016;1088302_1;30448430;2;2;195389,59;228366,11
542152_v2016;1088302_1;47225646;3;3;195357,59;228366,11
542152_v2016;1088302_1;50567982;4;4;195325,59;228302,11
544562_v2018;676946_1;4871250;1;1;243293,59;196590,11
544562_v2018;676946_1;6968402;2;2;243357,59;196590,11
544562_v2018;676946_1;13259858;3;3;243293,59;196686,11
544562_v2018;676946_1;21648466;4;4;243325,59;196590,11
544562_v2018;676946_1;25842770;5;5;243261,59;196686,11
544562_v2018;676946_1;27939922;6;6;243357,59;196654,11
544562_v2018;676946_1;30037074;7;7;243293,59;196654,11
544562_v2018;676946_1;38425682;8;8;243293,59;196622,11
544562_v2018;676946_1;46814290;9;9;243325,59;196686,11
544562_v2018;676946_1;51008594;10;10;243261,59;196622,11
544562_v2018;676946_1;55202898;11;11;243325,59;196622,11
544562_v2018;676946_1;57300050;12;12;243357,59;196622,11
544562_v2018;676946_1;59397202;13;13;243261,59;196654,11
544562_v2018;676946_1;61494354;14;14;243357,59;196686,11
544562_v2018;676946_1;63591506;15;15;243325,59;196654,11
545720_v2016;678638_1;5397230;1;1;202909,59;222990,11
545720_v2016;678638_1;9591534;2;2;202973,59;222990,11
545720_v2016;678638_1;13261550;3;3;202909,59;222926,11
545720_v2016;678638_1;17455854;4;4;202973,59;222894,11
545720_v2016;678638_1;22174446;5;5;202909,59;222958,11
545720_v2016;678638_1;26368750;6;6;202973,59;222958,11
545720_v2016;678638_1;30038766;7;7;202941,59;222894,11
545720_v2016;678638_1;34233070;8;8;202973,59;222926,11
545720_v2016;678638_1;38951662;9;9;202941,59;222958,11
545720_v2016;678638_1;46815982;10;10;202941,59;222926,11
545720_v2016;678638_1;51010286;11;11;203005,59;222894,11
545720_v2016;678638_1;55728878;12;12;202941,59;222990,11
545720_v2016;678638_1;63593198;13;13;202909,59;222894,11
546085_v2018;4532818_1;10824274;1;1;237117,59;193006,11
546085_v2018;4532818_1;40184402;9;2;237117,59;193102,11
546085_v2018;4532818_1;44378706;11;3;237117,59;193038,11
546085_v2018;4532818_1;56961618;14;4;237117,59;193070,11
546085_v2018;4532818_1;65350226;18;5;237149,59;193070,11
546085_v2018;6629970_1;10824274;1;1;237117,59;193006,11
546085_v2018;6629970_1;12073554;3;2;237053,59;193006,11
546085_v2018;6629970_1;13122130;4;3;237053,59;193134,11
546085_v2018;6629970_1;20261458;5;4;237085,59;193134,11
546085_v2018;6629970_1;23407186;6;5;237085,59;193102,11
546085_v2018;6629970_1;27601490;7;6;237085,59;193006,11
546085_v2018;6629970_1;33045074;8;7;237021,59;193102,11
546085_v2018;6629970_1;40184402;9;8;237117,59;193102,11
546085_v2018;6629970_1;44378706;11;9;237117,59;193038,11
546085_v2018;6629970_1;49822290;13;10;237053,59;193102,11
546085_v2018;6629970_1;56961618;14;11;237117,59;193070,11
546085_v2018;6629970_1;61155922;16;12;237085,59;193038,11
546085_v2018;6629970_1;62405202;17;13;237053,59;193038,11
546085_v2018;6629970_1;65350226;18;14;237149,59;193070,11
546292_v2018;826486_1;51158134;1;1;206717,59;212206,11
548365_v2018;773970_1;44486482;1;1;238589,59;200462,11
548365_v2018;773970_1;60804946;2;2;238653,59;200334,11
550302_v2018;77970_1;5320850;1;1;240605,59;208718,11
550302_v2018;77970_1;8466578;2;2;240573,59;208782,11
550302_v2018;77970_1;16855186;3;3;240637,59;208750,11
550302_v2018;77970_1;22098066;4;4;240637,59;208718,11
550302_v2018;77970_1;25243794;5;5;240541,59;208782,11
550302_v2018;77970_1;33632402;6;6;240605,59;208782,11
550302_v2018;77970_1;34680978;7;7;240573,59;208718,11
550302_v2018;77970_1;42021010;8;8;240573,59;208750,11
550302_v2018;77970_1;50409618;9;9;240605,59;208750,11
550302_v2018;77970_1;58798226;10;10;240541,59;208750,11
554127_v2018;780114_1;3729234;1;;242877,59;196590,11
554127_v2018;780114_1;9103186;2;;242717,59;196526,11
554127_v2018;780114_1;15460178;3;1;242557,59;196494,11
554127_v2018;780114_1;20703058;4;2;242525,59;196398,11
554127_v2018;780114_1;25880402;5;;242717,59;196558,11
554127_v2018;780114_1;37283666;6;;242845,59;196590,11
554127_v2018;780114_1;38528850;7;3;242685,59;196526,11
554127_v2018;780114_1;54257490;8;4;242525,59;196430,11
554127_v2018;780114_1;59303762;9;;242813,59;196590,11
554127_v2018;780114_1;59434834;10;;242749,59;196558,11
554131_v2018;255826_1;33810258;1;1;242621,59;196174,11
554131_v2018;255826_1;51636050;2;2;242589,59;196206,11
559666_v2018;1646894_1;2695470;1;1;190685,59;228334,11
559666_v2018;1646894_1;5841198;2;2;190525,59;228366,11
559666_v2018;1646894_1;6889774;3;3;190653,59;228334,11
559666_v2018;1646894_1;15278382;4;4;190685,59;228398,11
559666_v2018;1646894_1;19472686;5;5;190685,59;228366,11
559666_v2018;1646894_1;22618414;6;6;190493,59;228366,11
559666_v2018;1646894_1;23666990;7;7;190621,59;228334,11
559666_v2018;1646894_1;26812718;8;8;190557,59;228398,11
559666_v2018;1646894_1;39395630;9;9;190525,59;228334,11
559666_v2018;1646894_1;40444206;10;10;190621,59;228366,11
559666_v2018;1646894_1;44638510;11;11;190653,59;228398,11
559666_v2018;1646894_1;47784238;12;12;190525,59;228398,11
559666_v2018;1646894_1;51978542;13;13;190589,59;228366,11
559666_v2018;1646894_1;57221422;14;14;190653,59;228366,11
559666_v2018;1646894_1;60367150;15;15;190589,59;228398,11
559666_v2018;1646894_1;61415726;16;16;190621,59;228398,11
559666_v2018;1646894_1;64561454;17;17;190493,59;228398,11
560640_v2020;188062_1;5545630;1;1;185821,59;219566,11
560640_v2020;188062_1;5743662;2;;185917,59;219470,11
560640_v2020;188062_1;6792238;3;;186013,59;219470,11
560640_v2020;188062_1;7726126;4;;186077,59;219854,11
560640_v2020;188062_1;9036846;5;;186109,59;219886,11
560640_v2020;188062_1;16965278;6;2;185853,59;219630,11
560640_v2020;188062_1;17277998;7;;185917,59;219502,11
560640_v2020;188062_1;20309038;8;;186013,59;219758,11
560640_v2020;188062_1;22322846;9;3;185853,59;219598,11
560640_v2020;188062_1;22406190;10;;185981,59;219694,11
560640_v2020;188062_1;24618030;11;;186109,59;219598,11
560640_v2020;188062_1;26715182;12;;185981,59;219470,11
560640_v2020;188062_1;28697646;13;;186045,59;219822,11
560640_v2020;188062_1;31319086;14;;186141,59;219886,11
560640_v2020;188062_1;33742494;15;4;185853,59;219662,11
560640_v2020;188062_1;34055214;16;;185885,59;219502,11
560640_v2020;188062_1;37086254;17;;186013,59;219790,11
560640_v2020;188062_1;37200942;18;;186077,59;219502,11
560640_v2020;188062_1;39100062;19;5;185853,59;219566,11
560640_v2020;188062_1;39183406;20;;185949,59;219694,11
560640_v2020;188062_1;40346670;21;;186045,59;219470,11
560640_v2020;188062_1;41395246;22;;186077,59;219566,11
560640_v2020;188062_1;47572014;23;6;185885,59;219662,11
560640_v2020;188062_1;50519710;24;7;185821,59;219630,11
560640_v2020;188062_1;53978158;25;;186077,59;219534,11
560640_v2020;188062_1;55877278;26;8;185821,59;219598,11
560640_v2020;188062_1;60269614;27;;185949,59;219470,11
560640_v2020;188062_1;64873518;28;;186173,59;219886,11
560908_v2018;343809_1;4538113;1;1;61181,59;204494,11
560908_v2018;343809_1;8732417;2;2;61181,59;204398,11
560908_v2018;343809_1;9780993;3;3;61053,59;204494,11
560908_v2018;343809_1;12926721;4;4;61117,59;204462,11
560908_v2018;343809_1;21315329;5;5;61181,59;204462,11
560908_v2018;343809_1;21577473;6;6;61213,59;204494,11
560908_v2018;343809_1;26558209;7;7;61053,59;204462,11
560908_v2018;343809_1;29966081;8;8;61213,59;204398,11
560908_v2018;343809_1;33898241;9;9;61085,59;204430,11
560908_v2018;343809_1;38354689;10;10;61213,59;204462,11
560908_v2018;343809_1;55918337;11;11;61053,59;204430,11
560908_v2018;343809_1;59064065;12;12;61181,59;204430,11
560908_v2018;343809_1;61685505;13;13;61149,59;204526,11
560908_v2018;343809_1;63520513;14;14;61213,59;204430,11
560908_v2018;343809_1;65879809;15;15;61085,59;204526,11
560921_v2018;1433269_1;17686197;1;1;69373,59;220494,11
560921_v2018;1433269_1;38133429;2;2;69437,59;220558,11
560921_v2018;1433269_1;43376309;3;3;69437,59;220494,11
560921_v2018;1433269_1;43900597;4;4;69373,59;220526,11
560921_v2018;1433269_1;51240629;5;;69341,59;220494,11
560968_v2018;140241_1;4334545;1;1;50781,59;184206,11
560968_v2018;140241_1;6431697;2;;50813,59;184110,11
560968_v2018;140241_1;8528849;3;2;50749,59;184270,11
560968_v2018;140241_1;21111761;4;3;50813,59;184174,11
560968_v2018;140241_1;23208913;5;;50813,59;184142,11
560968_v2018;140241_1;25306065;6;4;50717,59;184270,11
560968_v2018;140241_1;37888977;7;5;50813,59;184206,11
560968_v2018;140241_1;39920593;8;6;50717,59;184302,11
560968_v2018;140241_1;42083281;9;7;50749,59;184238,11
560968_v2018;140241_1;46277585;10;8;50749,59;184206,11
560968_v2018;140241_1;47326161;11;;50845,59;184142,11
560968_v2018;140241_1;50471889;12;9;50781,59;184238,11
560968_v2018;140241_1;54666193;13;10;50781,59;184174,11
560968_v2018;140241_1;56763345;14;;50781,59;184142,11
561093_v2018;1238166_1;9626774;1;1;168093,59;206926,11
561093_v2018;1238166_1;14869654;2;2;168061,59;206830,11
561093_v2018;1238166_1;19063958;3;3;168061,59;206894,11
561093_v2018;1238166_1;30598294;4;4;168125,59;206862,11
561093_v2018;1238166_1;31646870;5;5;168061,59;206862,11
561093_v2018;1238166_1;42132630;6;6;168157,59;206958,11
561093_v2018;1238166_1;42460310;7;7;168061,59;206798,11
561093_v2018;1238166_1;43181206;8;8;168125,59;206926,11
561093_v2018;1238166_1;47375510;9;9;168093,59;206830,11
561093_v2018;1238166_1;50521238;10;10;168125,59;206958,11
561093_v2018;1238166_1;59958422;11;11;168093,59;206894,11
561093_v2018;1238166_1;64152726;12;12;168093,59;206862,11
562390_v2018;545745_1;4740049;1;1;51005,59;183630,11
562390_v2018;545745_1;8934353;2;2;51005,59;183566,11
562390_v2018;545745_1;11031505;3;3;51101,59;183630,11
562390_v2018;545745_1;13128657;4;4;51069,59;183598,11
562390_v2018;545745_1;20468689;5;5;51101,59;183662,11
562390_v2018;545745_1;21517265;6;6;51005,59;183598,11
562390_v2018;545745_1;25711569;7;7;50973,59;183566,11
562390_v2018;545745_1;27808721;8;8;51133,59;183630,11
562390_v2018;545745_1;29905873;9;9;51037,59;183598,11
562390_v2018;545745_1;33051601;10;10;51165,59;183662,11
562390_v2018;545745_1;36197329;11;11;51165,59;183630,11
562390_v2018;545745_1;37245905;12;12;51133,59;183662,11
562390_v2018;545745_1;38294481;13;13;50973,59;183630,11
562390_v2018;545745_1;43537361;14;14;51037,59;183662,11
562390_v2018;545745_1;46683089;15;15;51069,59;183630,11
562390_v2018;545745_1;50877393;16;16;51037,59;183566,11
562390_v2018;545745_1;60314577;17;17;51069,59;183662,11
562390_v2018;545745_1;61363153;18;18;51101,59;183598,11
562390_v2018;545745_1;63460305;19;19;51037,59;183630,11
562413_v2018;769793_1;1818369;1;1;61533,59;205454,11
562413_v2018;769793_1;4964097;2;2;61661,59;205422,11
562413_v2018;769793_1;9158401;3;3;61629,59;205518,11
